avila.visualizer	https://github.com/chameleonbr/omarchy_visualizer.git	1	80ee733a8c74ca74dadb4926a055a9dc66358d76
io.github.mutahir.omavault	https://github.com/mutahir/omavault.git	1	59e63fbe7ac89b6c0f55989e63d65f7d5f7e6cfc
ky.jellyfin-nowplaying	https://github.com/Kyrunner/jellyfin-nowplaying.git	1	ceb93618f9a961efa8be733f9ac2fe2bacf7de25
tsouth89.resurrect	https://github.com/tsouth89/omarchy-resurrect.git	1	bde0b3dfe2a37e71155c81b747c2dd0c4cd051f3
